image_id,references,pred,latency_s,peak_vram_mib
98,"['There is a man skateboard on the side of a wall.', 'An incredible picture of an individual in the stillness movement. \n', 'A young man is skateboarding on a wall and holding onto a bar. ', 'a man going up a ramp on a skateboard', 'A man performs a skateboarding trip on a pink half-pipe.']",A skateboarder performs a trick on a pink ramp with graffiti.,3.1460139751434326,6518.6396484375
99,"['A couple of people skateboarding in a graffiti filled area.', 'a kid on a skate board does a trick off a roof', 'A person is riding a ramp on a skateboard.', ' A skateboarder mid-air above a building covered in graffiti.', 'A town square that has a skateboarding ramp that a boy is using.']",A skateboarder jumps off a ramp at a skate park.,3.534881830215454,6524.18994140625
100,"['A shirtless man doing skateboarding tricks near a stream', 'A guy jumping high into the air with skateboard. ', 'A boy jumping high in the sky on his skate board', 'A skateboarder is in the air doing a trick in an artistic photo. ', 'This is a painting of a skateboarder in the midst of a jump, and his  surroundings.']",Skateboarder performing a trick in mid-air over a park bench.,3.4438579082489014,6500.38330078125
101,"['A row of doughnuts being passed through a fryer.', 'a conveyor belt with a lot of donuts getting fried up ', 'A fryer has rows and rows of doughnuts on an assembly line.', 'a doughnut factory making doughnuts in oil ', 'A machine that holds a lot of donuts and cooks them. ']",A donut making machine with lots of donuts coming out of it.,4.032333612442017,6534.87890625
102,"['A foot long hot dog sitting on top of a bun.', 'A hotdog with mustard and relish is being prepared in a food cart.', 'A person prepares a hot dog with mustard and ketchup.', 'A hot dog that has some ketchup and mustard on it.', 'There is a hotdog sitting among many condiments.']",A hand holding a hot dog with mustard and ketchup.,2.960592031478882,6506.9189453125
103,"['A couple of men standing on either side of a surfboard.', 'some men are looking at a design of a shark', 'Two men fake biting a surfboard for a picture.', 'Two men biting a surfboard with a shark on it. ', 'TWO MEN IMITATING A SHARK PICTURE ON A SURFBOARD']",Two men holding a surfboard with a shark design on it.,3.266422986984253,6524.19091796875
104,"['A wild rides the waves on his surfboard.', 'a person on a surfboard riding a wave', 'A surfer rides a wave in front of a long beachside boardwalk.', 'A wetsuit clad surfer catching a wave in front of a pier.', 'A man in a wetsuit that is riding on a surfboard.']",A surfer rides a wave in front of a pier.,3.6186342239379883,6524.19091796875
105,"['A person that is surfing in the water.', 'A man on a surfboard surfing a wave in the ocean.', 'A man riding a wave on a surfboard.', 'a surfer in a white shirt  surfing on a sunny day', 'A man on a surfboard riding an ocean wave.']",A surfer rides a wave on a white surfboard with blue markings.,3.6582088470458984,6524.1484375
106,"['A white plate topped with an icing and sauce covered dessert.', 'a slice of cake with some syrup next to it ', 'some kind of cake that is on a white plate', 'A small desert with a fork next to it. ', 'A plate with an orange cake dessert and a fork.']",A slice of cake with a fork on a plate.,2.876344680786133,6534.85986328125
107,"['A cat leaning off of a bed looking at the floor', 'An orange cat sitting on top of a table.', 'An orange cat playing on the bed sheets.', 'An orange cat about to jump onto a tile floor from a bed.', 'The cat is perched on the edge of the bed.']",An orange tabby cat is walking on a bed with a striped blanket.,3.676924467086792,6534.86572265625
108,"['Two twin beds with no comforters on them.', 'A hotel room bed with white linens, and a white desk beside it.', 'A bedroom with two small beds right next to each other.', 'A bedroom with two beds placed next to one another with a desk to one side and a small window on the opposite side.', 'A white bed in a small hotel room']",A hotel room with two beds and a desk.,2.6738595962524414,6534.8671875
109,"['A person is eating pizza with a knife and fork.', 'there is a small pizza that is on a white plate', 'A pizza sitting on top of a white plate with lots of toppings.', 'a close up of a plate of food ', 'A vegetable pizza on a plate on a table.']",A pizza with peppers and mushrooms on a white plate.,3.2922215461730957,6524.1669921875
110,"['A young man is taking a picture of a large pizza.', 'Man photographing a fresh pizza his tired buddy just wants to eat', 'A table topped with a pizza surrounded by men.', 'A guy taking a picture of a very big pizza.', 'Two people sitting at a table with a pizza pie.']",A man is taking a picture of a pizza with another man standing next to him.,4.17936110496521,6534.880859375
111,"['A young boy sitting at a laptop computer.', 'A little kid that is on the phone and computer.', 'A little boy talking on the phone and playing with a computer.', 'A baby has one hand on a computer and holds a cellphone in the other hand.', 'A blue-eyed toddler talks on the cellphone while he types something on the laptop.']",Baby with blue eyes looking at laptop screen.,2.314277410507202,6499.08740234375
112,"['A tennis player shows controlled excitement while a crowd watches.', 'A man in a tennis match holding his racket.', 'a tennis player on a court with a racket', 'The tennis player looks solemn holding his racket.', 'A tennis player is standing on a tennis court with a racquet in his hand.']",A tennis player in white shorts and shoes is about to hit the ball with his racket.,4.769887447357178,6524.16650390625
113,"['four tennis players with rackets on a court', 'A mens doubles tennis tournament on a grass court.', 'Four men on a tennis court playing a doubles tennis match.', 'Four people in red shirts playing tennis with onlookers in the background.', 'People playing a game of tennis with a large audience. ']",A tennis match is taking place on a grass court with players in red shirts and white shorts.,4.3757734298706055,6524.17626953125
114,"['A pizza sits on a plate with one piece taken out of it.', 'A large pizza on a plate with forks', 'A pizza sitting on top of a metal pan on a table.', 'A picnic table with pizza on two trays ', ""A fork being held over a very cheesy pizza that's missing a slice. ""]",A cheesy pizza with a fork on the side.,3.309819459915161,6534.8984375
115,"['A man standing in a living room holding a Nintendo Wii game controller.', 'Three people with cups on the couch and one with remote standing', 'A man holding a motion controlled video game controller', 'Man with video game controller in living room with onlooker seated nearby.', 'A man playing a video game while two men sit on a couch. ']",Three men playing video games in a living room.,2.6742098331451416,6534.87109375
116,"['A computer keyboard sitting next to a mouse.', 'A wireless keyboard and mouse are sitting next to a laptop.', 'A thin keyboard and mouse sitting in front of a laptop.', 'a keyboard and a mouse sit in front of a laptop ', 'Laptop computer with wireless keyboard and mouse on table.']","A laptop, keyboard and mouse on a desk.",2.522160053253174,6506.10205078125
117,"['A woman holding her cell phone tucked in a wool cover.', 'A cell phone fits snugly in a crocheted phone case.', 'A woman has crocheted case for her iPhone. ', ""A woman's hand holding a crocheted iPhone cover."", 'It is winter, and this young woman wearing her cold weaterh coat also has her Smartphone in a handknitted sleeve.']",A hand holding a phone with a colorful crochet case.,3.453763484954834,6537.98095703125
118,"['a man is flying a kite at on the shore at the beach', 'There is a person flying a kite on the beach.', 'A man flying a colorful kite over a sandy beach.', 'People on the beach watching the parasailing in the water', 'a beach with a woman sitting in the sand guiding a kite ']","A colorful kite soars high above the beach, with people enjoying the day below.",4.065155982971191,6524.19189453125
