image_id,references,pred,latency_s,peak_vram_mib
95,"['A man in bowler hat and lab coat by people in a tv frame.', 'There are many people sitting inside a screen for love tv', 'A man in  a jacket standing near a  giant tv', ' A man is holdng a mic while looking onto a screen.  ', 'A man looking at a picture of a TV screen.']",A man in a white suit and black hat is interviewing two women on a pink bus.,3.0918633937835693,7578.927734375
96,"['A young girl eating a slice of pizza.', 'A young girl with a green jacket eating a piece of pepperoni pizza.', 'A girl takes a bite of her pepperoni pizza. ', 'A little girl eating a slice of pizza in a room.', 'Small girl in green shirt holding a slice of pizza to her face. ']",A young girl is eating pizza.,2.265190839767456,7493.8662109375
97,"['A chair sitting in the middle of the room, in a black and white photo.', 'A room with chairs and a large mirror.', 'No one is in the room but there are chairs.', 'The bedroom is clean and ready for the guests to use.', 'Three chairs sitting in a room near a mirror.']",A black and white photo of a chair in front of a mirror.,2.9298250675201416,7493.8662109375
98,"['A slice of pizza that is on top of a napkin.', 'a slice of pizza sitting on top of a table.', 'Someone ordered a piece of pizza for dinner that does not have much cheese on it', 'A piece of pizza with thousand island dressing and a Coke Zero on the side.', 'A slice of pizza with a swirl of sauce on top.']",A slice of pizza with sauce on it sits on a napkin next to a bottle of coke.,3.184903860092163,7578.927734375
99,"['A tennis player hits a high ball in front of an audience. ', 'A lady is taking a shot at doing her best Tennis serve. ', 'A picture of a person playing in a tennis game.', 'A women is reaching to hit a tennis ball.', 'A woman tennis player hitting a tennis ball.']",A tennis player serves the ball on a grass court.,2.765679121017456,7578.927734375
100,"['a tennis player running to get to the ball', 'The woman is playing a game of tennis on the court. ', 'A woman reaching with her tennis racquet on a court.', 'a woman running across a tennis court  so she can hit the pall ', 'a female holding a tennis racket and lunging for a tennis ball']",A woman playing tennis on a grass court.,2.751401662826538,7578.927734375
101,"['An Asian child brushes their teeth with a blue toothbrush.', 'A child holds a toothbrush halfway out of their mouth while brushing their teeth.', 'A girl with a green shirt brushing her teeth with a blue toothbrush.', 'A young child brushes their teeth with a blue toothbrush.', 'A young girl who is brushing her teeth with a toothbrush.']",A young girl brushing her teeth with a blue toothbrush.,2.550407648086548,7493.8662109375
102,"['A boy draped in a blanket holds a remote control on a couch', 'A boy sitting on top of a couch under a pink blanket.', 'A little boy sitting down with his blanket and a toy.', 'a kid is wearing a blanket on a coach', 'A boy covered up with his blanket holding the television remote', 'A little boy with a pink blanket and a remote control sitting on a couch.']",A young boy sitting on a couch with a pink blanket and a remote in his hand.,2.7992303371429443,7493.8662109375
103,"['Three young men playing Wii on a projection television.', 'Three men laughing at some pictures from a projector.', 'A group of gentleman playing video games in a dimly lit room.', 'Some people chilling on the couch playing with a Nintendo Wii', 'A group of men playing a game with remote controllers.']",Three people sitting on a couch laughing at something.,2.4135336875915527,7493.8662109375
104,"['A LITTLE ROOM AND DINING ROOM AREA WITH FURNITURE', ' a living room with a big table next to a book shelf ', 'A living room decorated with a modern theme. ', 'a living room with wooden floors and furniture', 'The large room has a wooden table with chairs and a couch.']",A living room with a couch and a table.,2.3678879737854004,7456.91162109375
105,"['a living room that has some couches and tables in it', 'A living room with the walls painted orange-red color.  ', 'The room has red walls with a blue chair', 'The room has red wall, white carpet and matching furniture.', 'A well-lit and well-decorated living room shows a glimpse of a glass front door through the corridor. ']","A living room with a piano, couch, and chair.",2.1096043586730957,7327.67431640625
106,"['a cat laying on top of a chair in the living room ', 'a living room with a couch and large television', 'A room with a couch, chair, table and television in it. ', 'A living room with a chair, couch, and a TV', 'Cat sitting on recliner back in room facing the television']",A living room with a cat on the arm of a recliner.,2.934457540512085,7578.927734375
107,"['A group of women playing a game of soccer on field.', 'young females playing soccer on a green soccer field', 'A group of women running after a soccer ball', 'Girls face to a soccer ball during a game.', 'A soccer game where a girl in white is dribbling ahead of the girl in blue.']",A soccer player in white kicks the ball as two players in blue run after it.,2.7755603790283203,7493.8662109375
108,"['Group of small children running down the field playing soccer.', 'A group of young children playing a game of soccer.', 'people enjoying a game of kick ball with many younger ones involved', 'boys wearing red shirts running around after a soccer ball', 'A group of small children chasing a soccer ball']",A group of kids playing soccer in a field.,2.412919044494629,7493.8662109375
109,"['A vendor has lots of different vases for sale.', 'A view of a bunch of pottery at a very old store.', 'People in a shop looking at a wide variety of pottery.', 'A family looking at vases and plates in a store.', 'Various pots and plates displayed next to a woman.']",A shop selling pottery and plates in Turkey.,1.9271068572998047,7291.76708984375
110,"['A Man skis using a sail in open snow-packed field.', 'A man on a snowboard para sailing in the snow.', 'A man on a snowboard using a parachute.', 'A guy standing on a snowboard in the snow.', 'A man is on a snow board with a kite.']",A snowboarder flies a kite in the snow.,1.76521635055542,7311.41064453125
111,"['A girl with a kite running in the grass.', 'A LITTLE GIRL IS RUNNING WITH HER KITE IN A OPEN FIELD', 'a little girl is running on the grass with a kite', 'A young girl running with a kite in a field.', 'A little girl laughs and runs with a kite in a grassy park.']",A little girl runs with a kite in the grass.,1.643519401550293,7270.46435546875
112,"['A young lady throwing a blue frisbee while standing on a lush green field.', 'A blurred action photo of a girl throwing a disc', 'A WOMAN IS STANDING LOOKING AT SOMETHING ', 'a girl wearing an orange shirt on some grass', 'A girl throwing a boomerang in a backyard.']",A little girl is playing in the yard with a frisbee.,1.9158790111541748,7311.41064453125
113,"['An old clock is illuminated at night on a street corner.', 'A large clock sitting on a sidewalk in front of a brick building.', 'Blurry photograph of a lamppost clock light on a street corner', 'A street corner has a clock on a post.', 'a city street at night with a lit clock on the corner']",A clock tower in the middle of a street at dusk.,2.4574413299560547,7456.91162109375
114,"['A baseball player holding a bat next to home plate.', 'A batter, catcher and umpire in a baseball game with man recording.', 'some baseball players are playing baseball and a camera man', 'a couple of players at a baseball game', 'Batter taking swing at ball during televised baseball game.']",A baseball player swings at a pitch while the catcher and umpire watch from behind him.,2.9289422035217285,7420.41748046875
115,"[' a castle and the big ben clocktower next to a river ', 'The enveloping of an outside town in the picture. \n', 'A barge floating down a river with the skyline in the background.', 'Tall building sitting on the rivers edge and a barge,', 'Water traffic along the Thames by Big Ben']",A clock tower and a castle on the river.,2.697805166244507,7578.927734375
